version,code,description,release_date
2.1.0,0157,Bennhold stain,2019-11-01
2.1.0,0158,Bennhold's Congo red stain,2019-11-01
2.1.0,0159,Bielschowsky stain,2019-11-01
2.1.0,0160,Bielschowsky's silver stain,2019-11-01
2.1.0,0161,Bleach stain,2019-11-01
2.1.0,0162,Bodian stain,2019-11-01
2.1.0,0163,Brown-Brenn stain,2019-11-01
2.1.0,0164,Butyrate-esterase stain,2019-11-01
2.1.0,0165,Calcofluor white fluorescent stain,2019-11-01
2.1.0,0166,Carbol-fuchsin stain,2019-11-01
2.1.0,0167,Carmine stain,2019-11-01
2.1.0,0168,Churukian-Schenk stain,2019-11-01
2.1.0,0169,Congo red stain,2019-11-01
2.1.0,0170,Cresyl echt violet stain,2019-11-01
2.1.0,0171,Crystal violet stain,2019-11-01
2.1.0,0172,De Galantha stain,2019-11-01
2.1.0,0173,Dieterle silver impregnation stain,2019-11-01
2.1.0,0174,Fite-Farco stain,2019-11-01
2.1.0,0175,Fontana-Masson silver stain,2019-11-01
2.1.0,0176,Fouchet stain,2019-11-01
2.1.0,0177,Gomori stain,2019-11-01
2.1.0,0178,Gomori methenamine silver stain,2019-11-01
2.1.0,0179,Gomori-Wheatly trichrome stain,2019-11-01
2.1.0,0180,Gridley stain,2019-11-01
2.1.0,0181,Grimelius silver stain,2019-11-01
2.1.0,0182,Grocott stain,2019-11-01
2.1.0,0183,Grocott methenamine silver stain,2019-11-01
2.1.0,0184,Hale's colloidal ferric oxide stain,2019-11-01
2.1.0,0185,Hale's colloidal iron stain,2019-11-01
2.1.0,0186,Hansel stain,2019-11-01
2.1.0,0187,Harris regressive hematoxylin and eosin stain,2019-11-01
2.1.0,0188,Hematoxylin and eosin stain,2019-11-01
2.1.0,0189,Highman stain,2019-11-01
2.1.0,0190,Holzer stain,2019-11-01
2.1.0,0191,Iron hematoxylin stain,2019-11-01
2.1.0,0192,Jones stain,2019-11-01
2.1.0,0193,Jones methenamine silver stain,2019-11-01
2.1.0,0194,Kossa stain,2019-11-01
2.1.0,0195,Lawson-Van Gieson stain,2019-11-01
2.1.0,0196,Loeffler methylene blue stain,2019-11-01
2.1.0,0197,Luxol fast blue with cresyl violet stain,2019-11-01
2.1.0,0198,Luxol fast blue with Periodic acid-Schiff stain,2019-11-01
2.1.0,0199,MacNeal's tetrachrome blood stain,2019-11-01
2.1.0,0200,Mallory-Heidenhain stain,2019-11-01
2.1.0,0201,Masson trichrome stain,2019-11-01
2.1.0,0202,Mayer mucicarmine stain,2019-11-01
2.1.0,0203,Mayers progressive hematoxylin and eosin stain,2019-11-01
2.1.0,0204,May-Grunwald Giemsa stain,2019-11-01
2.1.0,0205,Methyl green stain,2019-11-01
2.1.0,0206,Methyl green pyronin stain,2019-11-01
2.1.0,0207,Modified Gomori-Wheatly trichrome stain,2019-11-01
2.1.0,0208,Modified Masson trichrome stain,2019-11-01
2.1.0,0209,Modified trichrome stain,2019-11-01
2.1.0,0210,Movat pentachrome stain,2019-11-01
2.1.0,0211,Mucicarmine stain,2019-11-01
2.1.0,0212,Neutral red stain,2019-11-01
2.1.0,0213,Night blue stain,2019-11-01
2.1.0,0214,Non-specific esterase stain,2019-11-01
2.1.0,0215,Oil red-O stain,2019-11-01
2.1.0,0216,Orcein stain,2019-11-01
2.1.0,0217,Perls' stain,2019-11-01
2.1.0,0218,Phosphotungstic acid-hematoxylin stain,2019-11-01
2.1.0,0219,Potassium ferrocyanide stain,2019-11-01
2.1.0,0220,Prussian blue stain,2019-11-01
2.1.0,0221,Putchler modified Bennhold stain,2019-11-01
2.1.0,0222,Quinacrine fluorescent stain,2019-11-01
2.1.0,0223,Reticulin stain,2019-11-01
2.1.0,0224,Rhodamine stain,2019-11-01
2.1.0,0225,Safranin stain,2019-11-01
2.1.0,0226,Schmorl stain,2019-11-01
2.1.0,0227,Seiver-Munger stain,2019-11-01
2.1.0,0228,Silver stain,2019-11-01
2.1.0,0229,Specific esterase stain,2019-11-01
2.1.0,0230,Steiner silver stain,2019-11-01
2.1.0,0231,Sudan III stain,2019-11-01
2.1.0,0232,Sudan IVI stain,2019-11-01
2.1.0,0233,Sulfated alcian blue stain,2019-11-01
2.1.0,0234,Supravital stain,2019-11-01
2.1.0,0235,Thioflavine-S stain,2019-11-01
2.1.0,0236,Three micron Giemsa stain,2019-11-01
2.1.0,0237,Vassar-Culling stain,2019-11-01
2.1.0,0238,Vital Stain,2019-11-01
2.1.0,0239,von Kossa stain,2019-11-01
2.1.0,0240,"Antibiotic sensitivity, disk",2019-11-01
2.1.0,0241,BACTEC susceptibility test,2019-11-01
2.1.0,0242,Disk dilution,2019-11-01
2.1.0,0243,"Minimum bactericidal concentration test, macrodilution",2019-11-01
2.1.0,0244,"Minimum bactericidal concentration test, microdilution",2019-11-01
2.1.0,0245,"Minimum Inhibitory Concentration, macrodilution",2019-11-01
2.1.0,0246,"Minimum Inhibitory Concentration, microdilution",2019-11-01
2.1.0,0247,Turbidometric,2019-11-01
2.1.0,0248,Refractometric,2019-11-01
2.1.0,0249,Thin layer chromatography (TLC),2019-11-01
2.1.0,0250,EMIT,2019-11-01
2.1.0,0251,Flow cytometry (FC),2019-11-01
2.1.0,0252,Radial immunodiffusion (RID),2019-11-01
2.1.0,0253,Fluorescence polarization immunoassay (FPIA),2019-11-01
2.1.0,0254,Immunofixation electrophoresis (IFE),2019-11-01
2.1.0,0255,Equilibrium dialysis,2019-11-01
2.1.0,0256,Kleihauer-Betke acid elution,2019-11-01
2.1.0,0257,Anti-complement immunofluorescence (ACIF),2019-11-01
2.1.0,0258,GC/MS,2019-11-01
2.1.0,0259,Nephelometry,2019-11-01
2.1.0,0260,IgE immunoassay antibody,2019-11-01
2.1.0,0261,Lymphocyte Microcytotoxicity Assay,2019-11-01
2.1.0,0262,Spectrophotometry,2019-11-01
2.1.0,0263,Atomic absorption spectrophotometry (AAS),2019-11-01
2.1.0,0264,Ion selective electrode (ISE),2019-11-01
2.1.0,0265,Gas chromatography (GC),2019-11-01
2.1.0,0266,Isoelectric focusing (IEF),2019-11-01
2.1.0,0267,Immunochemiluminescence,2019-11-01
2.1.0,0268,Microparticle enzyme immunoassay (MEIA),2019-11-01
2.1.0,0269,ICP/MS,2019-11-01
2.1.0,0270,Immunoradiometric assay (IRMA),2019-11-01
2.1.0,0271,Photo optical clot detection,2019-11-01
2.1.0,0272,Minimum Inhibitory Concentration,2019-11-01
2.1.0,0273,Viral Genotype Susceptibility,2019-11-01
2.1.0,0274,Viral Phenotype Susceptibility,2019-11-01
2.1.0,0275,Gradient Strip,2019-11-01
2.1.0,0275a,Minimum Lethal Concentration (MLC),2019-11-01
2.1.0,0276,Slow Mycobacteria Susceptibility,2019-11-01
2.1.0,0277,Serum bactericidal titer,2019-11-01
2.1.0,0278,Agar screen,2019-11-01
2.1.0,0279,Disk induction,2019-11-01
2.1.0,0280,Susceptibility Testing,2019-11-01
2.1.0,ALGM,algorithm,2019-11-01
2.1.0,AVERAGE,average,2019-11-01
2.1.0,BYCL,bayesian calculation,2019-11-01
2.1.0,COUNT,count,2019-11-01
2.1.0,GINT,global introspection,2019-11-01
2.1.0,MAX,maxima,2019-11-01
2.1.0,MEDIAN,median,2019-11-01
2.1.0,MIN,minima,2019-11-01
2.1.0,MODE,mode,2019-11-01
2.1.0,PCR,PCR,2019-11-01
2.1.0,STDEV.P,population standard deviation,2019-11-01
2.1.0,STDEV.S,sample standard deviation,2019-11-01
2.1.0,SUM,sum,2019-11-01
2.1.0,VARIANCE.P,population variance,2019-11-01
2.1.0,VARIANCE.S,sample variance,2019-11-01
2.1.0,VDOC,document verification,2019-11-01
2.1.0,VREG,registry verification,2019-11-01
2.1.0,VTOKEN,electronic token verification,2019-11-01
2.1.0,VVOICE,voice-based verification,2019-11-01
2.1.0,_DecisionObservationMethod,DecisionObservationMethod,2019-11-01
2.1.0,_GeneticObservationMethod,GeneticObservationMethod,2019-11-01
2.1.0,_ObservationMethodAggregate,observation method aggregate,2019-11-01
2.1.0,_VerificationMethod,VerificationMethod,2019-11-01
