version,code,description,release_date
01,110812,Volumetric Diffusion Dxz Component,
01,110106,Export,
01,109810,TG18-LN8-06 Pattern,
01,110863,Apex-Base Axis,
01,110874,Anterior To Inferior,
01,110009,No subsequent Workitems,
01,110120,Application Start,
01,110705,superior longitudinal fasciculus III,
01,110190,Issuer of Identifier,
01,111002,Algorithm Parameters,
01,109994,OLED,
01,109803,TG18-PQC Pattern,
01,109870,TG18-GA03 Pattern,
01,109901,OIQ Pattern,
01,109113,Doppler audio,
01,111020,Depth,
01,109817,TG18-LN8-13 Pattern,
01,109847,TG18-RH10 Pattern,
01,109014,35% of thermal CO,
01,109059,Physiological challenges,
01,111043,Patient Orientation Column,
01,109807,TG18-LN8-03 Pattern,
01,109115,Physiological audio signal,
01,109020,Diastolic pressure; average,
01,109111,Operator's narrative,
01,110123,Logout,
01,109860,TG18-LPV89 Pattern,
01,110824,Spatial Displacement Z Component,
01,110860,Left-Right Axis,
01,110511,Nursing unit cancel,
01,110867,Left To Right,
01,110504,Patient died,
01,110134,Audit Recording Started,
01,110811,Volumetric Diffusion Dxy Component,
01,110813,Volumetric Diffusion Dyy Component,
01,109047,Stimulation at rate 1 interval,
01,110807,Field Map MR Signal Intensity,
01,111025,Failed Detections,
01,109202,American Canine Association,
01,110150,Application,
01,109042,Q wave,
01,109862,TG18-NS10 Pattern,
01,109029,Start of expiration,
01,110135,Object Security Attributes Changed,
01,109205,Animal Registry Unlimited,
01,111019,Content Time,
01,110505,Patient refused to continue procedure,
01,109997,CRT Rear Projection System,
01,109918,BN15 Pattern,
01,110129,Security Configuration,
01,111003,Algorithm Version,
01,110141,Local Service Operation Started,
01,109833,TG18-LN12-11 Pattern,
01,110138,Emergency Override Stopped,
01,109872,TG18-GA08 Pattern,
01,109931,DIN Grayscale Pattern,
01,110801,Contrast Agent Angio MR Signal Intensity,
01,110862,Anterior-Posterior Axis,
01,109018,Beat detected (accepted),
01,109877,TG18-GA30 Pattern,
01,110873,Base To Apex,
01,110803,Proton Density Weighted MR Signal Intensity,
01,110841,YBR PARTIAL CB Component,
01,109703,Luminance response evaluation,
01,109122,On discharge from unit,
01,110514,Incorrect worklist entry selected,
01,111008,Calcification Distribution,
01,111027,Image Laterality,
01,111033,Impression Description,
01,109080,Real time acquisition,
01,109034,V wave peak pressure,
01,109053,V wave of next beat,
01,109941,White Pattern,
01,110903,Image Position (Patient) Z,
01,110108,Network Entry,
01,109209,Canadian Livestock Records Association,
01,110122,Login,
01,110503,Patient allergic to media/contrast,
01,109135,Post voiding,
01,110866,Right To Left,
01,109106,Enhanced Multi-frame Conversion Equipment,
01,110852,MR signal intensity,
01,109865,TG18-GV Pattern,
01,110133,Audit Recording Stopped,
01,109804,TG18-CT Pattern,
01,110832,Speed of sound,
01,109916,BN13 Pattern,
01,110153,Source Role ID,
01,109006,Differential signal,
01,109822,TG18-LN8-18 Pattern,
01,110181,SOP Class UID,
01,109071,Indicator mean transit time,
01,110151,Application Launcher,
01,110910,Pixel Data Rows,
01,110154,Destination Media,
01,109910,BN07 Pattern,
01,110905,Image Orientation (Patient) Row Y,
01,109832,TG18-LN12-10 Pattern,
01,109995,DLP Rear Projection System,
01,110012,Transcription,
01,109025,Max dp/dt,
01,109110,Voice,
01,110111,Procedure Record,
01,109908,BN05 Pattern,
01,111014,Clockface or region,
01,110829,Flow Variance,
01,110100,Application Activity,
01,110810,Volumetric Diffusion Dxx Component,
01,110502,Incorrect procedure ordered,
01,109070,End of systole,
01,110137,User security Attributes Changed,
01,109214,International Progressive Dog Breeders' Alliance,
01,109854,TG18-CX Pattern,
01,110032,CD,
01,110819,Blood Oxygenation Level,
01,109017,"A wave pressure, average",
01,110838,YBR FULL CB Component,
01,110814,Volumetric Diffusion Dyz Component,
01,109081,Prospective gating,
01,109903,GD Pattern,
01,109991,CRT Display,
01,110847,YBR RCT CB Component,
01,110035,Multi-media Card,
01,111015,Composite Feature,
01,110022,Video Tape Digitized,
01,110853,Binary Segmentation,
01,110105,DICOM Study Deleted,
01,111036,Mammography CAD Report,
01,110033,DVD,
01,110113,Security Alert,
01,111035,Lesion Density,
01,109707,Veiling glare evaluation,
01,111037,Margins,
01,110034,Compact Flash,
01,109852,TG18-RV89 Pattern,
01,110036,Secure Digital Card,
01,109821,TG18-LN8-17 Pattern,
01,110528,Discontinued Procedure Step rescheduled,
01,111047,Probability of cancer,
01,109828,TG18-LN12-06 Pattern,
01,110030,USB Disk Emulation,
01,111034,Individual Impression/Recommendation,
01,110112,Query,
01,109216,North American Purebred Dog Registry,
01,110907,Image Orientation (Patient) Column X,
01,110831,Perfusion,
01,109010,"Radio frequency ablation, power",
01,110858,Time,
01,109838,TG18-LN12-16 Pattern,
01,109024,End of inspiration,
01,109132,Joint position method,
01,109002,"ECG-based gating signal, processed",
01,111006,Breast composition,
01,109915,BN12 Pattern,
01,109834,TG18-LN12-12 Pattern,
01,110142,Local Service Operation Stopped,
01,111024,Failed Analyses,
01,110114,User Authentication,
01,109811,TG18-LN8-07 Pattern,
01,110816,T1 Weighted Dynamic Contrast Enhanced MR Signal Intensity,
01,109026,Max neg dp/dt,
01,109094,Delayed Redistribution State,
01,109215,National Kennel Club,
01,109033,Systolic peak pressure,
01,111016,Composite type,
01,109836,TG18-LN12-14 Pattern,
01,110026,MOD Imported,
01,110132,Use of Restricted Function,
01,109880,TG18-MM1 Image,
01,110804,T1 Weighted MR Signal Intensity,
01,110809,Relative Anisotropy,
01,111029,Image Quality Rating,
01,110021,Cine Film Digitized,
01,109007,His bundle electrogram,
01,109996,DLP Front Projection System,
01,109866,TG18-GVN Pattern,
01,111042,Pathology,
01,110827,Tissue Velocity,
01,109206,Animal Research Foundation,
01,109859,TG18-LPV50 Pattern,
01,110103,DICOM Instances Accessed,
01,109096,Recovery state,
01,110126,Node Authentication,
01,109204,American Rare Breed Association,
01,110526,Resource pre-empted,
01,109039,Ablation on,
01,109041,P wave,
01,109095,Peak stress state,
01,109050,Stimulation at rate 4 interval,
01,111026,Horizontal Pixel Spacing,
01,110518,Patient Movement,
01,111045,Pectoral Muscle Outline,
01,109861,TG18-AFC Pattern,
01,109105,Frame Extracting Equipment,
01,110844,YBR ICT CB Component,
01,111040,Original Source,
01,110704,superior longitudinal fasciculus II,
01,110845,YBR ICT CR Component,
01,110861,Head-Foot Axis,
01,109878,TG18-CH Image,
01,109837,TG18-LN12-15 Pattern,
01,109220,Working Canine Association of Canada,
01,111005,Assessment Category,
01,111004,Analysis Performed,
01,109913,BN10 Pattern,
01,110010,Film,
01,110102,Begin Transferring DICOM Instances,
01,110815,Volumetric Diffusion Dzz Component,
01,110508,Patient pregnant,
01,109035,V wave pressure; average,
01,109001,Digital timecode (NOS),
01,110001,Image Processing,
01,110820,Nuclear Medicine Projection Activity,
01,109092,Reinjection State,
01,110005,Interpretation,
01,110800,Spin Tagging Perfusion MR Signal Intensity,
01,109911,BN08 Pattern,
01,109037,Valve open,
01,110139,Remote Service Operation Started,
01,109134,Prior to voiding,
01,110101,Audit Log Used,
01,109702,Grayscale resolution evaluation,
01,109207,Canadian Border Collie Association,
01,110523,Object Set incomplete,
01,109045,Start of atrial contraction,
01,109909,BN06 Pattern,
01,110843,YBR ICT Y Component,
01,109102,Processing Equipment,
01,109056,Stress Protocol,
01,109839,TG18-LN12-17 Pattern,
01,109120,On admission to unit,
01,110037,URI,
01,109850,TG18-RV10 Pattern,
01,109083,Paced,
01,109920,BN17 Pattern,
01,109998,CRT Front Projection System,
01,109009,"Pacing (electrical) stimulus, voltage",
01,109706,Pixel faults evaluation,
01,111017,CAD Processing and Findings Summary,
01,110182,Node ID,
01,110104,DICOM Instances Transferred,
01,111012,Certainty of Finding,
01,109203,American Purebred Registry,
01,109012,Voltage measurement by mapping catheter,
01,109201,America's Pet Registry Inc.,
01,110516,Equipment change,
01,111046,Percent Fibroglandular Tissue,
01,109036,Valve close,
01,110855,Fractional Occupancy Segmentation,
01,109842,TG18-UN80 Pattern,
01,109101,Acquisition Equipment,
01,110004,Computer Aided Detection,
01,109061,EP Procedure Phase,
01,109857,TG18-LPH89 Pattern,
01,109849,TG18-RH89 Pattern,
01,109005,X-Ray On Trigger,
01,109016,A wave peak pressure,
01,109103,Modifying Equipment,
01,110825,Hemodynamic Resistance,
01,109823,TG18-LN12-01 Pattern,
01,109815,TG18-LN8-11 Pattern,
01,109992,Liquid Crystal Display,
01,111032,Image View Modifier,
01,111590,Recall for technical reasons,
01,111494,Stage 0,
01,111453,Bright red color,
01,111628,Mesopic light,
01,111149,Highly suggestive of malignancy - take appropriate action,
01,111604,Yellow-green filter,
01,111582,Relative amount of exposure,
01,111326,Metastatic melanoma to the breast,
01,111575,High,
01,111416,Follow-up at short interval from prior study,
01,111621,Field 1 for Joslin 3 field,
01,111113,Mass on the skin,
01,111336,Papillary carcinoma in-situ,
01,111432,Inferolateral to superomedial,
01,111224,Failed,
01,111627,Scotopic light,
01,111102,Non-lesion,
01,111468,Pathology Results,
01,111345,Macrocalcifications,
01,111531,Previous Procedure,
01,111062,Successful Analyses,
01,111148,Biopsy should be strongly considered,
01,111485,Pre-pectoral implant,
01,111451,Dark red color,
01,111930,Absolute ophthalmic thickness,
01,112091,Paraspinal line,
01,112104,Air-fluid level,
01,112169,Difference in Type of Content,
01,112232,Polyp stalk width,
01,112118,Density,
01,112364,Related Patient Data Not Used During Planning,
01,112161,Inhomogeneous,
01,111673,Add Intermediate,
01,112198,Percentage of Vascular Calcification,
01,112040,Tracking Unique Identifier,
01,111791,Spherical projection,
01,112110,Kerley B line,
01,112019,Calcification extent as percent of volume,
01,112158,Lobar,
01,111851,Borderline and general reduction in sensitivity,
01,112362,Degrees of Freedom Specification,
01,112135,Lobulated,
01,111853,Visual Field Loss Due to Diffuse Defect,
01,112125,Small irregular opacities,
01,111765,Olsen,
01,112035,"Performance of Pediatric and Adult Chest Radiography, ACR",
01,111708,Position Frame of Reference,
01,112156,Centrilobular,
01,112317,Femoral Head Resurfacing Component,
01,112099,Scapular Spine,
01,112013,Location in Chest,
01,121065,Procedure Description,
01,113841,ICRP Pub 103,
01,121012,Device Observer UID,
01,122150,Compound Statement,
01,113016,Performed Procedure Step,
01,113057,R-Coefficient,
01,109211,Continental Kennel Club,
01,109091,Cardiac Stress State,
01,110506,Patient taken for treatment or surgery,
01,109943,SMPTE Pattern,
01,111262,Epidermal inclusion cyst,
01,111399,Timeframe uncertain,
01,111441,Microclip placed,
01,111201,MLO Inframammary fold is not open,
01,111088,Case Sensitivity,
01,111157,Feature detected on only one of the images,
01,111353,Heterogeneous echotexture,
01,111081,CAD Operating Point Description,
01,111440,Incision made,
01,111153,Target content items are related temporally,
01,111359,Echogenic halo,
01,111065,Summary of Analyses,
01,111239,"Title 21 CFR Section 900, Subpart B",
01,111489,Palpation guided,
01,111250,Adenomyoepithelioma,
01,111154,Target content items are related spatially,
01,111271,"Hemangioma - nonparenchymal, subcutaneous",
01,111415,Additional evaluation requested from prior study,
01,111290,Oil cyst (fat necrosis cyst),
01,111241,"All algorithms succeeded, without findings",
01,111511,Relevant Patient Information for Breast Imaging,
01,111403,Baseline screening mammogram,
01,111671,Spectacle Prescription Report,
01,111482,Polyurethane implant,
01,111334,Malignant melanoma of nipple,
01,111540,Side of Family,
01,111495,Stage I,
01,111174,ID Plate,
01,111203,CC Nipple not centered on image,
01,111369,Posterior shadowing,
01,111520,Age at Menopause,
01,111900,Macula centered,
01,111845,Macular Fixation Testing,
01,112194,Mass of parenchymal tissue,
01,112197,Volume of Vascular Calcification,
01,112175,Kidney stent,
01,112164,Flocculent,
01,112240,C0 - Inadequate Study/Awaiting Prior Comparisons,
01,112038,Osseous Modifier,
01,112312,Femoral Stem Proximal Component,
01,111848,Borderline,
01,112719,Nominal empty tile suppression,
01,111807,Visual Field Peripheral 60 Point Test Pattern,
01,111748,Differential interference contrast,
01,111783,Refractive Measurements SOP Instance,
01,112200,Average calcification distance in a calcification cluster,
01,111726,Dissection with entire specimen submission,
01,112174,Central line,
01,111689,Left Eye Rx,
01,112162,Target,
01,112129,Miliary pattern,
01,111811,Visual Field M Test Pattern,
01,112003,Associated Chest Component,
01,112313,Femoral Stem Component,
01,111702,DateTime of processing,
01,112701,Gross Specimen Imaging,
01,112152,Silhouette sign,
01,111813,Visual Field LVC Test Pattern,
01,112123,Phantom tumor (pseudotumor),
01,112310,Femoral Stem,
01,109993,Plasma Display,
01,109125,At last appointment,
01,109869,TG18-GQB Pattern,
01,110805,T2 Weighted MR Signal Intensity,
01,109864,TG18-NS89 Pattern,
01,109030,Start of inspiration,
01,110906,Image Orientation (Patient) Row Z,
01,110011,Dictation,
01,111305,Carcinoma in ectopic breast,
01,111150,Presentation Required: Rendering device is expected to present,
01,111184,View and Laterality Marker is off image,
01,111407,Implant finding,
01,111265,Foreign body (reaction),
01,111127,Targeted,
01,111141,Any decision to biopsy should be based on clinical assessment,
01,111426,Multiple filling defect,
01,111297,Nipple Characteristic,
01,111279,Lactational change,
01,111176,Unspecified,
01,111558,BRCA3 breast cancer gene,
01,111563,Family history unknown,
01,111384,Correlates to ultrasound findings,
01,111137,Ultrasound,
01,111288,Neurofibromatosis,
01,111410,Surgical consult,
01,111459,Mass with calcifications,
01,111630,Dynamic light,
01,111445,Target not in the specimen,
01,111464,Procedure Modifier,
01,111316,Invasive and in-situ carcinoma,
01,111221,Unknown failure,
01,111504,Asymmetric implants,
01,111396,< 3 months ago,
01,111051,Quality Control Standard,
01,111469,Sampling DateTime,
01,111385,Correlates to other imaging findings,
01,111470,Uninvolved,
01,111583,Relative amount of use,
01,111792,Surface contour mapping,
01,111721,Location of Specimen Z offset,
01,112177,Nipple ring,
01,112017,Cavity extent as percent of volume,
01,112222,Colon Overall Assessment,
01,112356,User Selected Fiducial,
01,112706,Illumination Method,
01,112314,Neck Component,
01,112137,Sharply defined,
01,112002,Series Instance UID,
01,111724,Issuer of Specimen Identifier,
01,112061,Abnormal lines (1D),
01,109856,TG18-LPH50 Pattern,
01,111694,Image Set Quality Rating,
01,112051,Measurement of Response,
01,112146,Acinar,
01,111826,Visual Field Dynamic Test Strategy,
01,112369,Fiducial Intent,
01,111709,Location of sampling site,
01,111924,Retinal topography,
01,112139,Well demarcated,
01,111692,Number of Samples Used per Image,
01,112347,Component ID,
01,112007,Border definition,
01,112141,Poorly demarcated,
01,111855,Glaucoma Hemifield Test Analysis,
01,112305,Acetabular Cup Shell,
01,112054,Secondary pulmonary lobule,
01,112088,Anterior junction line,
01,112032,Threshold Attenuation Coefficient,
01,113868,Derived From Human-Readable Reports,
01,113930,Size Specific Dose Estimation,
01,113806,Stationary Acquisition,
01,110846,YBR RCT Y Component,
01,109829,TG18-LN12-07 Pattern,
01,109919,BN16 Pattern,
01,109853,TG18-PX Pattern,
01,111255,Benign cyst with blood,
01,111296,Silicone granuloma,
01,111050,Quality Assessment,
01,111370,Combined posterior enhancement and shadowing,
01,111518,Age when first menstrual period occurred,
01,111593,LBW or IUGR,
01,111159,Feature detected on images from multiple modalities,
01,111298,Virginal hyperplasia,
01,111234,Overall Impression / Recommendation Analysis,
01,111499,Stage IIIB,
01,111324,Metastatic cancer to the breast from the colon,
01,111071,CAD Operating Point,
01,111373,Vascularity not present,
01,111225,Not Attempted,
01,111512,Medication History,
01,111211,Under exposed,
01,111216,Mechanical failure,
01,111527,DateTime Ended,
01,111090,Case Specificity,
01,111605,Blue-green filter,
01,111101,Image Quality,
01,111105,Calcification Cluster,
01,111171,Pacemaker,
01,111242,"All algorithms succeeded, with findings",
01,111591,Recall for imaging findings,
01,111217,Electrical failure,
01,111350,Breast background echotexture,
01,111306,Carcinoma with endocrine differentiation,
01,111206,Insufficient implant displacement incorrect,
01,111633,Compression Thickness,
01,109032,Systolic pressure; average,
01,111064,Summary of Detections,
01,110830,Elasticity,
01,111144,Needle localization and biopsy,
01,110706,Perilesional White Matter,
01,112351,Mating Feature Set ID,
01,110127,Emergency Override Started,
01,112368,Implantation Patient Positioning,
01,110835,RGB G Component,
01,109709,Angular viewing evaluation,
01,112301,AP-45,
01,109038,Ablation off,
01,110902,Image Position (Patient) Y,
01,112191,Breast tissue density,
01,109835,TG18-LN12-13 Pattern,
01,110703,superior longitudinal fasciculus I,
01,109044,S wave,
01,111827,Visual Field Normal Test Strategy,
01,111472,Nipple involved,
01,111291,Post reduction mammoplasty,
01,112067,Nodular pattern,
01,111187,Flash doesn't include patient name and additional patient id,
01,111146,Suggestive of malignancy - take appropriate action,
01,112111,Kerley C lines,
01,111123,Marker placement,
01,111764,Hoffer Q,
01,112352,Mating Feature ID,
01,111358,Abrupt interface,
01,111560,Intermediate family history of breast cancer,
01,112001,Opacity,
01,111388,Malignancy Type,
01,112070,Air bronchiologram,
01,111554,Post menopausal patient,
01,111329,Multifocal intraductal carcinoma,
01,112703,Whole Slide Imaging,
01,111556,BRCA1 breast cancer gene,
01,112229,Identifying Segment,
01,111333,Metastasis to an intramammary lymph node,
01,111434,Superolateral to inferomedial,
01,112363,Degree of Freedom ID,
01,111343,Angular margins,
01,111152,Not for Presentation: Rendering device expected not to present,
01,111756,Equivalent K-reading,
01,111392,1st week,
01,111516,Medication Type,
01,111751,Ultrasound Immersion,
01,111510,Explantation,
01,111135,Additional projections,
01,111929,Total retinal thickness (ILM to BM),
01,111417,History of breast augmentation; asymptomatic,
01,111901,Disc centered,
01,111528,Ongoing,
01,111331,Malignant fibrous histiocytoma,
01,112718,40X,
01,112008,Site involvement,
01,111437,Number of specimens,
01,111208,Grid artifact(s),
01,111944,Corneal wavefront map,
01,111357,Lesion boundary,
01,111903,Disc-macula centered,
01,111223,Partially Succeeded,
01,111777,Back Of Cornea To Front Of Lens,
01,111072,Maximum CAD Operating Point,
01,112181,Mean Attenuation Coefficient,
01,111768,ACD Constant,
01,111609,No filter,
01,111236,Usable - Does not meet the quality control standard,
01,112105,Corona radiata,
01,112055,Agatston scoring method,
01,112027,Opacity Descriptor,
01,111911,Mid-peripheral-superior nasal,
01,112244,"C4 - Colonic Mass, Likely Malignant",
01,112154,Bat's wing distribution,
01,112107,Fleischner's line(s),
01,112126,Small rounded opacities,
01,111831,Visual Field GATE Test Strategy,
01,112047,Non-Target Lesion Progressive Disease,
01,112189,Three-dimensional method,
01,112342,Generic Planning for Hip Replacement,
01,111809,Visual Field Full Field 120 Point Test Pattern,
01,111819,Visual Field FastPac Test Strategy,
01,112227,Frame of Reference UID,
01,111939,p<0.5%,
01,111937,p<2%,
01,112370,Component Type,
01,111677,Vertical Prism Power,
01,112031,Attenuation Coefficient,
01,111926,Ganglion cell complex thickness,
01,112228,Recumbent Patient Position with respect to gravity,
01,112340,Generic 2D Planning,
01,112242,C2 - Intermediate Polyp or Indeterminate Finding,
01,111693,Analysis Quality Rating,
01,112309,Femoral Head Cone Taper Component,
01,112094,Stripe,
01,110507,Patient did not arrive,
01,109073,V max myocardial,
01,109055,Protocol Stage,
01,109121,On discharge,
01,111185,Flash is not near edge of film,
01,111513,Relevant Previous Procedures,
01,111363,Complex,
01,111111,Cooper's ligament changes,
01,111425,Intraluminal filling defect,
01,111435,Superomedial to inferolateral,
01,111204,CC Posterior nipple line does not measure within 1 cm of MLO,
01,111285,Multiple Intraductal Papillomas,
01,111248,Adenolipoma,
01,111576,Medium,
01,111191,Flash doesn't include cassette/screen/detector identification,
01,111321,Lymphoma,
01,111456,Action on fluid,
01,111124,Personal history of breast cancer with mastectomy,
01,111439,Number of needles around target,
01,111210,Motion blur,
01,111069,Crosstable,
01,111466,Severity of Complication,
01,111542,Unspecified gynecological hormone,
01,111300,Axillary node with lymphoma,
01,111544,Average breast feeding period,
01,111546,Used Substance Type,
01,111448,Lesion partially removed,
01,111257,Intracystic papilloma,
01,111151,Presentation Optional: Rendering device may present,
01,111431,Instrument Approach,
01,111356,Not parallel,
01,111209,Positioning,
01,111058,Selected Region Description,
01,111543,Breast feeding history,
01,111501,Stage IV,
01,111218,Software failure,
01,111346,Calcifications within a mass,
01,111700,Specimen Container Identifier,
01,112361,Patient Data Used During Planning,
01,111850,General reduction in sensitivity,
01,111752,Optical,
01,112344,M???ller Method Planning for Hip Replacement,
01,112381,Degree of Freedom Maximum Rotational Value,
01,111743,Epifluorescence illumination,
01,112193,Volume of breast,
01,111710,Location of sampling site X offset,
01,112184,Performance of Pediatric and Adult Thoracic CT,
01,112716,10X,
01,112165,Difference in border shape,
01,112095,Hiatus,
01,112130,Mosaic pattern,
01,112029,WHO,
01,112318,Pinning,
01,111829,Visual Field 2-LT Test Strategy,
01,111934,Disc-Fovea,
01,112010,Texture Descriptor,
01,112199,Mass of Vascular Calcification,
01,112044,Target Lesion Stable Disease,
01,112187,Unspecified method of calculation,
01,111854,Visual Field Loss Due to Local Defect,
01,111812,Visual Field 07 Test Pattern,
01,112037,Non-lesion Modifier,
01,112376,Degree of Freedom Exact Translational Value,
01,112124,Shadow,
01,111009,Calcification Type,
01,111010,Center,
01,110909,Image Orientation (Patient) Column Z,
01,110869,Foot To Head,
01,111086,False Markers per Image,
01,111636,Entrance Exposure at RP,
01,111172,Paddle,
01,111145,Histology using core biopsy,
01,111278,Lactating adenoma,
01,111311,Carcinosarcoma,
01,111212,Over exposed,
01,111059,Single Image Finding,
01,111497,Stage IIB,
01,111530,Risk Factor modifier,
01,111377,Diffusely increased vascularity in surrounding tissue,
01,111251,Normal axillary node,
01,111368,Posterior enhancement,
01,111402,Clinical Finding,
01,111168,Scar tissue,
01,111474,Number of nodes positive,
01,111202,CC Not all medial tissue visualized,
01,111330,Metastatic disease to axillary node,
01,111580,Volume of use,
01,111418,Review of an outside study,
01,111467,Needle Length,
01,111505,Calcified implant,
01,111446,Calcifications seen in the core,
01,111253,Axillary node hyperplasia,
01,111260,Extra abdominal desmoid,
01,111592,Recall for patient symptoms/ clinical findings,
01,111325,Metastatic cancer to the breast from the lung,
01,111240,Institutionally defined quality control standard,
01,111192,Flash doesn't include mammography unit identification,
01,111312,Intraductal comedocarcinoma with necrosis,
01,111902,Lesion centered,
01,112112,Parenchymal band,
01,112365,Related Implantation Reports,
01,111805,Visual Field Central 40 Point Test Pattern,
01,111910,Mid-peripheral-nasal,
01,112311,Femoral Stem Distal Component,
01,111844,Blind Spot Monitoring,
01,112058,Calcium score,
01,112185,Performance of CT for Detection of Pulmonary Embolism in Adults,
01,111938,p<1%,
01,112150,Linear,
01,111801,Visual Field 10-2 Test Pattern,
01,112075,Non-Target Lesion at Baseline,
01,112119,Dependent opacity,
01,112196,Area of Vascular Calcification,
01,112043,Target Lesion Progressive Disease,
01,112109,Kerley A line,
01,112303,Acetabular Center of Rotation,
01,112713,Tissue selection method,
01,112163,Fibrocalcific,
01,112168,Difference in site involvement,
01,111846,Observation by Examiner,
01,111698,Ophthalmic Macular Grid Problem,
01,112160,Homogeneous (uniform opacity),
01,111841,Foveal sensitivity related,
01,112074,Target Lesion at Baseline,
01,112000,Chest CAD Report,
01,111921,Spectral domain,
01,112048,Current Response,
01,122157,Probability,
01,109902,ANG Pattern,
01,109011,Voltage measurement by basket catheter,
01,109999,Other Projection System,
01,110836,RGB B Component,
01,109801,TG18-QC Pattern,
01,111447,Lesion completely removed,
01,111287,Normal breast tissue,
01,111491,Abnormal discharge,
01,111406,Number of similar findings,
01,111637,Accumulated Average Glandular Dose,
01,111354,Orientation,
01,111571,Previous RH negative or blood dyscrasia at birth,
01,111551,History of endometrial cancer,
