version,code,description,release_date
"",017.30,"Tubercolosi dell???occhio, non specificata",
"",00.22,Imaging intravascolare dei vasi intratoracici,
"",002.3,Paratifo C,
"",015.94,"Tubercolosi di altre ossa e articolazioni non specificata, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",009,Infezioni intestinali mal definite,
"",010.04,"Complesso tubercolare primario, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",010,Infezione tubercolare primaria,
"",006.1,Amebiasi intestinale cronica senza menzione di ascesso,
"",005.2,Intossicazione alimentare da Clostridium perfringens (C. welchii),
"",00.23,Imaging intravascolare dei vasi periferici,
"",012.15,"Tubercolosi dei linfonodi intratoracici, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",011.76,"Pneumotorace tubercolare, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",00.61,Angioplastica percutanea o aterectomia di vasi precerebrali extracranici,
"",005.9,Intossicazione alimentare non specificata,
"",010.15,"Pleurite tubercolare in tubercolosi primaria progressiva, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",003.23,Artrite da Salmonella,
"",008.00,Infezione intestinale da Escherichia coli non specificato,
"",016.1,Tubercolosi della vescica,
"",017.13,"Eritema nodoso con reazione d???ipersensibilita' in corso di tubercolosi, esame microscopico dell???espettorato positivo",
"",016.4,Tubercolosi dell???epididimo,
"",00.76,"Superficie di appoggio della protesi d???anca, ceramica su ceramica",
"",00.45,Inserzione di uno stent vascolare,
"",001.9,Colera non specificato,
"",01.25,Altra craniectomia,
"",01.31,Incisione delle meningi cerebrali,
"",010.12,"Pleurite tubercolare in tubercolosi primaria progressiva, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",010.14,"Pleurite tubercolare in tubercolosi primaria progressiva, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",00.66,Angioplastica percutanea coronarica transluminale (PTCA) o aterectomia coronarica,
"",001,Colera,
"",010.05,"Complesso tubercolare primario, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",00.39,Altra chirurgia computer-assistita,
"",00.12,Somministrazione per via inalatoria di ossido nitrico,
"",007,Altre malattie intestinali da protozoi,
"",00.56,Inserzione o sostituzione di elettrodi a pressione impiantabili per il monitoraggio emodinamico intracardiaco,
"",01.02,Puntura ventricolare mediante catetere gi?? impiantato,
"",001.0,Colera da Vibrio cholerae,
"",00.63,Inserzione percutanea di stent nell??? arteria carotidea,
"",00.33,Chirurgia computer-assistita con fluoroscopia,
"",00.86,"Rivestimento dell???anca, parziale; testa del femore",
"",008.66,Enterite da Astrovirus,
"",007.3,Tricomoniasi intestinale,
"",002.1,Paratifo A,
"",00.44,Procedure sulla biforcazione dei vasi,
"",004.8,Altre infezioni specifiche da Shigella,
"",004.2,Shigella boydii,
"",002.0,Febbre tifoide,
"",008.47,Infezione intestinale da altri batteri gram-negativi,
"",01.39,Altre incisioni cerebrali,
"",008.01,Infezione intestinale da Escherichia coli enteropatogeno,
"",00.80,"Revisione della protesi di ginocchio, totale (tutti i componenti)",
"",01.13,Biopsia [percutanea] [agobiopsia] di lesione cerebrale,
"",008.43,Infezione intestinale da Campylobacter,
"",011.02,"Tubercolosi del polmone infiltrativa, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",00.71,"Revisione della protesi d???anca, componente acetabolare",
"",00.55,Inserzione di stent medicati in vasi periferici,
"",00.17,Infusione di agente vasopressorio,
"",009.0,"Colite, enterite e gastroenterite infettive",
"",00.85,"Rivestimento totale dell???anca, acetabolo e testa del femore",
"",01,"Incisioni ed asportazioni di patologia del cranio, del cervello e delle meningi cerebrali",
"",00.35,Chirurgia computer-assistita con dataset multipli,
"",016.11,"Tubercolosi della vescica, esame batteriologico o istologico non effettuato",
"",008.3,Infezione intestinale da Proteus (mirabilis) (morganii),
"",006.4,Ascesso amebico del polmone,
"",010.0,Complesso tubercolare primario,
"",01.01,Puntura delle cisterne,
"",006.0,Dissenteria amebica acuta senza menzione di ascesso,
"",003.2,Infezioni localizzate da Salmonella,
"",010.02,"Complesso tubercolare primario, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",010.13,"Pleurite tubercolare in tubercolosi primaria progressiva, esame microscopico dell???espettorato positivo",
"",008.45,Infezione intestinale da Clostridium difficile,
"",02.03,Formazione di lembi cranici,
"",00.57,Impianto o sostituzione di dispositivo sottocutanei per il monitoraggio emodinamico intracardiaco,
"",01.23,Riapertura di pregressa craniotomia,
"",00.31,Chirurgia computer-assistita con CT/CTA,
"",00.16,Trattamento pressurizzato di bypass venoso eseguito con farmaci,
"",00.28,Imaging intravascolare di altri vasi specificati,
"",00.50,"Impianto di pacemaker per la risincronizzazione cardiaca senza menzione di defibrillazione, sistema totale (CRT-P)",
"",00.24,Imaging intravascolare dei vasi coronarici,
"",01.14,Biopsia a cielo aperto di lesione cerebrale,
"",00.70,"Revisione di protesi d???anca, sia acetabolare che dei componenti femorali",
"",006.6,Ulcera amebica della pelle,
"",006.8,Infezione amebica di altre sedi,
"",01.18,Altre procedure diagnostiche sul cervello e sulle meningi cerebrali,
"",01.42,Interventi sul globo pallido,
"",01.6,Asportazione di lesioni del cranio,
"",008.4,Infezione intestinale da altri batteri specificati,
"",00.73,"Revisione della protesi d???anca, inserto acetabolare e/o della sola testa del femore",
"",003.1,Setticemia da Salmonella,
"",013.34,"Ascesso tubercolare dell???encefalo, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",00.32,Chirurgia computer-assistita con MR/MRA,
"",010.95,"Infezione tubercolare primaria, non specificata; esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",010.06,"Complesso tubercolare primario, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",004.0,Shigella dysenteriae,
"",00.01,Terapia ad ultrasuoni dei vasi di testa e collo,
"",00.3,Chirurgia computer-assistita (CAS),
"",001.1,Colera da Vibrio cholerae el tor,
"",009.1,"Colite, enterite e gastroenterite di presunta origine infettiva",
"",01.51,Asportazione di lesione o di tessuto delle meningi cerebrali,
"",008.6,Enterite da virus specificati,
"",011.04,"Tubercolosi del polmone infiltrativa, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",00.47,Inserzione di tre stent vascolari,
"",01.21,Incisione e drenaggio dei seni cranici,
"",015.60,"Mastoidite tubercolare, non specificata",
"",017.1,Eritema nodoso con reazione d???ipersensibilita' in corso di tubercolosi,
"",013.92,"Tubercolosi del sistema nervoso centrale non specificata, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",017.03,"Tubercolosi della pelle e del tessuto cellulare sottocutaneo, esame microscopico dell???espettorato positivo",
"",012.36,"Laringite tubercolare, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",011.25,"Tubercolosi del polmone cavitaria, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",012.85,"Altre forme di tubercolosi respiratoria, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",016.91,"Tubercolosi genitourinaria non specificata, esame batteriologico o istologico non effettuato",
"",016.92,"Tubercolosi genitourinaria non specificata, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",013.63,"Encefalite o mielite tubercolare, esame microscopico dell???espettorato positivo",
"",03.21,Cordotomia percutanea,
"",010.80,"Altre forme di tubercolosi primaria progressiva, non specificata",
"",016.05,"Tubercolosi renale, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",01.26,Inserzione di catetere/i nella cavit?? o tessuto del cranio,
"",004.1,Shigella flexneri,
"",017.9,Tubercolosi di altri organi,
"",011.65,"Polmonite tubercolare (ogni forma), esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",011.95,"Tubercolosi polmonare non specificata, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",01.09,Altra puntura del cranio,
"",00.62,Angioplastica percutanea o aterectomia dei vasi intracranici,
"",017.62,"Tubercolosi delle ghiandole surrenali, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",011.91,"Tubercolosi polmonare non specificata, esame batteriologico o istologico non effettuato",
"",02.91,Separazione di aderenze corticali,
"",01.12,Biopsia a cielo aperto delle meningi cerebrali,
"",018.84,"Altre forme di tubercolosi miliare, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",010.1,Pleurite tubercolare in tubercolosi primaria progressiva,
"",007.5,Ciclosporiasi,
"",015.11,"Tubercolosi dell???anca, esame batteriologico o istologico non effettuato",
"",00.09,Altre terapie ad ultrasuoni,
"",027.0,Listeriosi,
"",00.25,Imaging intravascolare dei vasi renali,
"",011.10,"Tubercolosi del polmone nodulare, non specificata",
"",015.6,Mastoidite tubercolare,
"",041.1,Infezione stafilococcica in manifestazioni morbose classificate altrove e di sede non specificata,
"",011.64,"Polmonite tubercolare (ogni forma), esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",015.76,"Tubercolosi di altre ossa, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",016.94,"Tubercolosi genitourinaria non specificata, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",015.50,"Tubercolosi delle ossa degli arti, non specificata",
"",011.35,"Tubercolosi dei bronchi, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",02.13,Legatura dei vasi delle meningi: del seno longitudinale dell???arteria meningea mediale,
"",011.22,"Tubercolosi del polmone cavitaria, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",016.20,"Tubercolosi dell???uretere, non specificata",
"",018.80,"Altre forme di tubercolosi miliare, non specificata",
"",00.84,"Revisione della protesi di ginocchio, inserto tibiale",
"",016.32,"Tubercolosi di altri organi urinari, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",015.74,"Tubercolosi di altre ossa, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",011.03,"Tubercolosi del polmone infiltrativa, esame microscopico dell???espettorato positivo",
"",018.06,"Tubercolosi miliare acuta, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",017.83,"Tubercolosi dell???esofago, esame microscopico dell???espettorato positivo",
"",012.10,"Tubercolosi dei linfonodi intratoracici, non specificata",
"",017.3,Tubercolosi dell???occhio,
"",011.00,"Tubercolosi del polmone infiltrativa, non specificata",
"",012.06,"Pleurite tubercolare, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",016.5,Tubercolosi di altri organi genitali maschili,
"",018.04,"Tubercolosi miliare acuta, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",021.9,Tularemia non specificata,
"",017.94,"Tubercolosi di altri organi, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",012.30,"Laringite tubercolare, non specificata",
"",00.1,Terapia farmacologica,
"",008.2,Infezione intestinale da Aerobacter aerogenes,
"",015.64,"Mastoidite tubercolare, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",015.16,"Tubercolosi dell???anca, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",017.36,"Tubercolosi dell???occhio, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",007.9,Malattia intestinale non specificata da protozoi,
"",02.04,Innesto osseo sul cranio,
"",015.03,"Tubercolosi della colonna vertebrale, esame microscopico dell???espettorato positivo",
"",017,Tubercolosi degli altri organi,
"",054.74,Mielite da Herpes Simplex,
"",012.00,"Pleurite tubercolare, non specificata",
"",008.67,Enterite da Enterovirus NIA,
"",011.43,"Fibrosi tubercolare del polmone, esame microscopico dell???espettorato positivo",
"",014.05,"Peritonite tubercolare, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",018.03,"Tubercolosi miliare acuta, esame microscopico dell???espettorato positivo",
"",015.65,"Mastoidite tubercolare, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",015.61,"Mastoidite tubercolare, esame batteriologico o istologico non effettuato",
"",016.43,"Tubercolosi dell???epididimo, esame microscopico dell???espettorato positivo",
"",015.53,"Tubercolosi delle ossa degli arti, esame microscopico dell???espettorato positivo",
"",016.06,"Tubercolosi renale, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",017.73,"Tubercolosi della milza, esame microscopico dell???espettorato positivo",
"",02,"Altri interventi sul cranio, sul cervello e sulle meningi cerebrali",
"",012.25,"Tubercolosi isolata della trachea e dei bronchi, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",00.03,Terapia ad ultrasuoni dei vasi vascolari periferici,
"",017.85,"Tubercolosi dell???esofago, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",014.04,"Peritonite tubercolare, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",014.86,"Tubercolosi dell???intestino e delle ghiandole mesenteriche, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",04.75,Revisione di pregressa ricostruzione di nervi cranici e periferici,
"",012.31,"Laringite tubercolare, esame batteriologico o istologico non effettuato",
"",016.64,"Ooforite e salpingite tubercolari, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",018.83,"Altre forme di tubercolosi miliare, esame microscopico dell???espettorato positivo",
"",013.61,"Encefalite o mielite tubercolare, esame batteriologico o istologico non effettuato",
"",017.61,"Tubercolosi delle ghiandole surrenali, esame batteriologico o istologico non effettuato",
"",013.95,"Tubercolosi del sistema nervoso centrale non specificata, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",013.33,"Ascesso tubercolare dell???encefalo, esame microscopico dell???espettorato positivo",
"",012.16,"Tubercolosi dei linfonodi intratoracici, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",014.00,"Peritonite tubercolare, non specificata",
"",00.41,Procedure su due vasi,
"",013.4,Tubercoloma del midollo spinale,
"",015.15,"Tubercolosi dell???anca, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",013.00,"Meningite tubercolare, non specificata",
"",013.35,"Ascesso tubercolare dell???encefalo, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",015.06,"Tubercolosi della colonna vertebrale, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",013.84,"Altre forme di tubercolosi del sistema nervoso centrale, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",013.56,"Ascesso tubercolare del midollo spinale, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",02.12,Altra riparazione delle meningi cerebrali,
"",012.14,"Tubercolosi dei linfonodi intratoracici, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",017.60,"Tubercolosi delle ghiandole surrenali, non specificata",
"",011.86,"Altre forme di tubercolosi polmonare, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",016.70,"Tubercolosi di altri organi genitali femminili, non specificata",
"",016.24,"Tubercolosi dell???uretere, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",013.44,"Tubercoloma del midollo spinale, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",012.03,"Pleurite tubercolare, esame microscopico dell???espettorato positivo",
"",015.55,"Tubercolosi delle ossa degli arti, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",015.52,"Tubercolosi delle ossa degli arti, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",016.96,"Tubercolosi genitourinaria non specificata, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",015.25,"Tubercolosi del ginocchio, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",012.82,"Altre forme di tubercolosi respiratoria, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",016.72,"Tubercolosi di altri organi genitali femminili, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",018.00,"Tubercolosi miliare acuta, non specificata",
"",016.53,"Tubercolosi di altri organi genitali maschili, esame microscopico dell???espettorato positivo",
"",013.24,"Tubercoloma dell???encefalo, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",011.15,"Tubercolosi del polmone nodulare, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",008.02,Infezione intestinale da Escherichia coli enterotossico,
"",017.22,"Tubercolosi dei linfonodi periferici, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",041.5,Infezione Haemophilus influenzae (H. influenzae) in manifestazioni morbose classificate altrove e di sede non specificata,
"",017.00,"Tubercolosi della pelle e del tessuto cellulare sottocutaneo, non specificata",
"",016.12,"Tubercolosi della vescica, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",011.2,Tubercolosi del polmone cavitaria,
"",016.41,"Tubercolosi dell???epididimo, esame batteriologico o istologico non effettuato",
"",00.8,Altre procedure sul ginocchio o sull???anca,
"",02.3,Anastomosi ventricolare extracranico,
"",013.12,"Tubercoloma delle meningi, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",011.66,"Polmonite tubercolare (ogni forma), esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",011.11,"Tubercolosi del polmone nodulare, esame batteriologico o istologico non effettuato",
"",053.13,Polineuropatia posterpetica,
"",013.85,"Altre forme di tubercolosi del sistema nervoso centrale, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",017.35,"Tubercolosi dell???occhio, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",00.10,Impianto di agenti chemioterapici,
"",016.46,"Tubercolosi dell???epididimo, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",010.9,"Infezione tubercolare primaria, non specificata",
"",011.84,"Altre forme di tubercolosi polmonare, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",015.72,"Tubercolosi di altre ossa, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",016.52,"Tubercolosi di altri organi genitali maschili, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",02.11,Sutura semplice della dura madre,
"",015.75,"Tubercolosi di altre ossa, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",054.8,Herpes simplex con complicazioni non specificate,
"",012.05,"Pleurite tubercolare, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",015.73,"Tubercolosi di altre ossa, esame microscopico dell???espettorato positivo",
"",017.34,"Tubercolosi dell???occhio, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",017.80,"Tubercolosi dell???esofago, non specificata",
"",011.80,"Altre forme di tubercolosi polmonare, non specificate",
"",015.7,Tubercolosi di altre ossa,
"",012.84,"Altre forme di tubercolosi respiratoria, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",016.54,"Tubercolosi di altri organi genitali maschili, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",017.25,"Tubercolosi dei linfonodi periferici, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",017.23,"Tubercolosi dei linfonodi periferici, esame microscopico dell???espettorato positivo",
"",016.44,"Tubercolosi dell???epididimo, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",011.7,Pneumotorace tubercolare,
"",017.72,"Tubercolosi della milza, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",008.41,Infezione intestinale da Stafilococco,
"",00.9,Altre procedure ed interventi,
"",010.94,"Infezione tubercolare primaria, non specificata; esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",017.7,Tubercolosi della milza,
"",013.10,"Tubercoloma delle meningi, non specificata",
"",01.27,Rimozione di catetere/i dalla cavit?? o tessuto del cranio,
"",004.3,Shigella sonnei,
"",017.76,"Tubercolosi della milza, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",012.01,"Pleurite tubercolare, esame batteriologico o istologico non effettuato",
"",017.43,"Tubercolosi dell???orecchio, esame microscopico dell???espettorato positivo",
"",010.92,"Infezione tubercolare primaria, non specificata; risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",02.39,Altri interventi per il drenaggio ventricolare,
"",016.2,Tubercolosi dell???uretere,
"",013.42,"Tubercoloma del midollo spinale, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",018.95,"Tubercolosi miliare non specificata, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",015.86,"Tubercolosi di altre articolazioni, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",011.31,"Tubercolosi dei bronchi, esame batteriologico o istologico non effettuato",
"",014.80,"Tubercolosi dell???intestino e delle ghiandole mesenteriche, non specificata",
"",015.10,"Tubercolosi dell???anca, non specificata",
"",008.0,Infezione intestinale da Escherichia coli,
"",013.0,Meningite tubercolare,
"",013.45,"Tubercoloma del midollo spinale, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",011.6,Polmonite tubercolare (ogni forma),
"",014.82,"Tubercolosi dell???intestino e delle ghiandole mesenteriche, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",013.50,"Ascesso tubercolare del midollo spinale, non specificato",
"",00.51,"Impianto di defibrillatore per la risincronizzazione cardiaca, sistema totale (CRT-D)",
"",013.25,"Tubercoloma dell???encefalo, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",015.21,"Tubercolosi del ginocchio, esame batteriologico o istologico non effettuato",
"",013.5,Ascesso tubercolare del midollo spinale,
"",015.84,"Tubercolosi di altre articolazioni, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",016.13,"Tubercolosi della vescica, esame microscopico dell???espettorato positivo",
"",013.20,"Tubercoloma dell???encefalo, non specificata",
"",00.48,Inserzione di quattro o pi?? stent vascolari,
"",012.80,"Altre forme di tubercolosi respiratoria, non specificata",
"",017.14,"Eritema nodoso con reazione d???ipersensibilita' in corso di tubercolosi, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",032.8,Altre forme di difterite,
"",013.91,"Tubercolosi del sistema nervoso centrale non specificata, esame batteriologico o istologico non effettuato",
"",011.12,"Tubercolosi del polmone nodulare, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",065.1,Febbre emorragica di Omsk,
"",018.9,Tubercolosi miliare non specificata,
"",015.92,"Tubercolosi di altre ossa e articolazioni non specificata, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",012.81,"Altre forme di tubercolosi respiratoria, esame batteriologico o istologico non effettuato",
"",011.06,"Tubercolosi del polmone infiltrativa, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",011.82,"Altre forme di tubercolosi polmonare, risultato dell???esame batteriologico o istologico non conosciuto (allo stato attuale)",
"",014.85,"Tubercolosi dell???intestino e delle ghiandole mesenteriche, esame batteriologico negativo; ma tubercolosi confermata istologicamente",
"",02.06,Altri tipi di osteoplastica del cranio,
"",015.26,"Tubercolosi del ginocchio, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",011.44,"Fibrosi tubercolare del polmone, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",02.35,Anastomosi fra ventricolo ed apparato urinario,
"",011.93,"Tubercolosi polmonare non specificata, esame microscopico dell???espettorato positivo",
"",013.1,Tubercoloma delle meningi,
"",017.24,"Tubercolosi dei linfonodi periferici, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",015.00,"Tubercolosi della colonna vertebrale, non specificata",
"",030.2,Lebbra indeterminata (gruppo I),
"",016.23,"Tubercolosi dell???uretere, esame microscopico dell???espettorato positivo",
"",012.21,"Tubercolosi isolata della trachea e dei bronchi, esame batteriologico o istologico non effettuato",
"",015.70,"Tubercolosi di altre ossa, non specificata",
"",041,Infezioni batteriche in manifestazioni morbose classificate altrove e di sede non specificata,
"",016.66,"Ooforite e salpingite tubercolari, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
"",013.01,"Meningite tubercolare, esame batteriologico o istologico non effettuato",
"",010.8,Altre forme di tubercolosi primaria progressiva,
"",013.94,"Tubercolosi del sistema nervoso centrale non specificata, esame microscopico dell???espettorato negativo; ma con esame colturale positivo",
"",013.26,"Tubercoloma dell???encefalo, esami batteriologici o istologici negativi; ma tubercolosi confermata in laboratorio con altri metodi",
