version,code,description,release_date
"",002866174,CHEMICETINA*500MG 3 OV VAG,
"",002866186,CHEMICETINA*250MG 3 OV VAG,
"",002906030,LOMARIN*50MG 10 CPR,
"",002918047,ANTISPASMINA COLICA*30 CPR,
"",002918050,ANTISPASMINA COLICA*FTE30CPR,
"",002922060,TESTOVIRON*250MG/ML IM 1F,
"",002955060,XAMAMINA*50MG  6CPS MOLLI,
"",002955108,XAMAMINA*BB 25MG 6CPS MOLLI,
"",002955134,XAMAMINA*25MG 6 GOMME MED.,
"",003136025,"VICKS INAL*415,4+415,4MG BAST",
"",003235049,COLLIRIO ALFA*GTT 10 ML,
"",003235076,"COLLIRIO ALFA*10CONT. 0,3 ML",
"",003311053,FENAZIL*POM. 15 G 2%,
"",003366111,CEBION*1G GRAN.10 BS ARANCIA,
"",003366147,CEBION*500MG 20CPR MAST.LIM.,
"",003366150,CEBION*500MG 20CPR MAST.ARAN,
"",003366186,CEBION*500MG 20CPR MAST.MIRT,
"",003366198,CEBION*500MG 20CPR .S/ZUC,
"",003410026,IMIDAZYL*1MG/ML COLL. 10 ML,
"",003410065,"IMIDAZYL*1MG/ML 10CONT 0,5ML",
"",003452012,VALONTAN ADULTI*100MG 4CPR,
"",003452024,VALONTAN ADULTI*100MG 10CPR,
"",003452048,VALONTAN BAMBINI*25MG 4CPR,
"",003488057,ARTANE*2MG 50CPR BL.,
"",003559059,TESTOVIS*IM 100MG/2ML 2F 2ML,
"",003710011,EKTOGAN*POLV.DERM. 20 G,
"",003763176,GONASI HP*10000UI/1ML 1FL+1F,
"",003763240,GONASI HP*250UI/1ML 3FL+3SIR,
"",003763253,GONASI HP*1000UI/1ML 3FL+3SIR,
"",003763265,GONASI HP*2000UI/1ML 3FL+3SIR,
"",003763277,GONASI HP*5000UI/1ML 1FL+1SIR,
"",003785019,DOBETIN 500*IM 5F1ML 500MCG,
"",003785033,DOBETIN 1000*IM5F1ML 1000MCG,
"",003785045,DOBETIN 5000*5 F 2ML 5000MCG,
"",003785058,DOBETIN*OS GTT 15ML 20MCG/ML,
"",003803095,GLICERO VALEROVIT*IM 10F20MG,
"",003803107,GLICERO VALEROVIT*50CPR100MG,
"",003803119,GLICERO VALEROVIT*SCIR.150ML,
"",003820014,KATASMA*200 MG IM 10 F 2 ML,
"",003820038,KATASMA*300 MG IV 3 F 10 ML,
"",003946011,DIIDERGOT*2MG/ML OS SOL.15ML,
"",003950019,ARGOTONE*GTT NASALI 20ML,
"",003960046,BALSAMO ITALSTADIUM*POM. 50G,
"",004123030,"CORYFIN GOLA*20 CPR 0,25 MG",
"",004172021,ANTIREUMINA*10 CPR,
"",004225025,"METHERGIN*0,2MG/ML IMIVSC 6F",
"",004225037,"METHERGIN*0,125 MG 15 CPR",
"",004308019,ANTABUSE DISPERGETTES*24 CPR,
"",004336044,SARIDON*10 CPR,
"",004336107,SARIDON*20 CPR,
"",004347011,RINOCIDINA*GTT 15 ML,
"",004398018,OTALGAN*GTT OTO 6 G,
"",004446011,LISOZIMA SPA*PI 50 CPR 2 MG,
"",004446050,LISOZIMA SPA*24 CPR 250 MG,
"",004446062,LISOZIMA SPA*30 CPR 500 MG,
"",004532026,SCIROPPO BERTA*BB 130 G,
"",004535011,XYLOCAINA*20MG/ML 1FL 50ML,
"",004535199,XYLOCAINA*20MG/ML 5F 10ML,
"",004535213,XYLOCAINA*20MG/ML 5F 5ML,
"",004556015,GARDENALE*100MG 20 CPR,
"",004556027,GARDENALE*50MG 30 CPR,
"",004558185,NEONISIDINA*12 CPR,
"",004558197,NEONISIDINA C*10 CPR EFFERV.,
"",004558209,NEONISIDINA C*20 CPR EFFERV.,
"",004561015,CORTONE ACETATO*20 CPR 25 MG,
"",004601023,ALKAEFFER*20 CPR EFF.,
"",004642031,BENERVA*300MG 20 CPR,
"",004642070,BENERVA*100MG/1ML IM 6 F,
"",004667022,NEGATOL*100MG 7OV.VAG. C/APP,
"",004758049,PURSENNID*12MG 30CPR RIV,
"",004763037,ASPIRINA*500MG 20 CPR,
"",004763114,ASPIRINA C EFFERV.*10 CPR,
"",004763153,ASPIRINA 400MG VIT.C* 10BUST,
"",004763254,ASPIRINA 03*10 CPR,
"",004763330,ASPIRINA C EFFERV.*20 CPR,
"",004763379,ASPIRINA RAPIDA*500MG 10CPR,
"",004763405,ASPIRINA*500MG OS  10 BUST,
"",004763544,ASPIRINA*500MG 20 BUST GRAN.,
"",004763557,ASPIRINA*500MG 20CPR FLAC,
"",004763619,ASPIRINA*400MG 40CPR VIT.C,
"",004844015,CEROTTO BERTELLI*192MG CER,
"",004844027,"CEROTTO BERTELLI*368,6MG CER",
"",004853014,VALERIANA DISPERT*45MG 30CPR,
"",004853026,VALERIANA DISPERT*45MG 60CPR,
"",004853053,VALERIANA DISPERT*125MG20CPR,
"",004894010,ANTISETT.ASTR.SED.*COLL.10ML,
"",004897017,DROPILTON 2%*COLL. 10 ML,
"",004897029,DROPILTON 4%*COLL. 10 ML,
"",004901056,NEO BOROCILLINA A.O.*20 ARAN,
"",004901068,NEO BOROCILLINA A.O.*20 MIEL,
"",004901195,NEO BOROCILLINA A.O.*16 MENT,
"",004901219,NEO BOROCILLINA A.O.*16 ARAN,
"",004901233,NEO BOROCILLINA A.O.*16MIE/LI,
"",004905117,"PLACENTEX*0,75MG/MG COLL10ML",
"",004905129,"PLACENTEX*5,625MG/3ML INIE5F",
"",004905131,"PLACENTEX*0,08% CREMA. 25G",
"",004905143,"PLACENTEX*0,75MG/3ML CUT10F3ML",
"",004905156,"PLACENTEX*2,25MG/3ML INIET.5F",
"",004930020,ATROPINA 1% FARMIGEA*5 MONOD,
"",004961049,PILOCARPINA FARM.*2% 25CONT.,
"",004975013,SOLUZIONE SCHOUM*FL 550 G,
"",004975025,SOLUZIONE SCHOUM*FTE  FL250G,
"",005125012,OPTALIDON*25 CONF.,
"",005125024,OPTALIDON*AD 6 SUP.,
"",005170028,TRAVELGUM*20MG 10 GOMME MAST,
"",005181045,AUREOMIX*COLL.FL 6ML+FL 8ML,
"",005239052,PRONTOGEST*100MG/ML IM 3 F,
"",005259015,CALCIUM SANDOZ*500MG20CPR EF,
"",005259041,CALCIUM SANDOZ*1000MG 30BS,
"",005268038,"PYRALVEX*0,5%+0,1% FL 10 ML",
"",005375062,PROLUTON*250MG/ML IM 1F,
"",005408012,"NAFTAZOLINA*COLL. 10ML 0,1%",
"",005408024,"NAFTAZOLINA*GTT10ML 0,2%",
"",005408036,"NAFTAZOLINA*SPRAYNAS10ML0,2%",
"",005417050,TIROIDE IBSA 33*50 CPR,
"",005417062,"TIROIDE IBSA*74+21,4MCG 25CPR",
"",005472028,TAPAZOLE*5MG 100 CPR BL,
"",005494024,IDROCHINIDINA LIRCA*40 CPR,
"",005556016,ORTODERMINA*POM. 50 G 5%,
"",005556028,ORTODERMINA*5% CREMA 10G,
"",005583024,CALYPTOL INALANTE*EST.10F5ML,
"",005638010,"LUAN UR/DERM.*POM. 15 G 2,5%",
"",005638022,LUAN CHIR.*POM. 100 G 1%,
"",005647033,BECOZYM*DOSAG.ALTO20CPR,
"",005713019,ATITEN*1MG/ML OS GTT 15ML,
"",005781036,MAGNESIA BISURATA AR.*40PAST,
"",005781048,MAGNESIA BISURATA AR.*80PAST,
"",005982020,TOCALFA*20 CPS MOLLI,
"",006035024,"TRINITRINA*5MG/1,5ML IV 10 F",
"",006035051,TRINITRINA*50MG/50ML 5FL50ML,
"",006035063,"TRINITRINA*0,3MG 70CPR RIV.",
"",006105011,EPTADONE*10MG/ML IN 5F 1ML,
"",006141016,"INTRASTIGMINA*6F 1ML 0,5MG",
"",006228062,"FOILLE SCOTTATURE*CREMA29,5G",
"",006432013,METINAL IDANTOINA*30 CPR,
"",006432037,METINAL IDANTOINA L*30 CPR,
"",006455036,NICOZID*50 CPR 200 MG,
"",006455051,NICOZID*IM IV 5 F 5 ML 500MG,
"",006483022,NEUTROSE S.PELLEGRINO*42 CPR,
"",006570028,MAGNESIA S.PEL* NOR.S/A.100G,
"",006570232,MAGNESIA S.PEL*EFF.S/ARO100G,
"",006570257,MAGNESIA S.PEL*EFF. LIM.100G,
"",006570271,MAGNESIA S.PEL*EFF.MAND.100G,
"",006769020,"NEOSYNEPHRINE*2,5MG/ML GTT",
"",006774018,EFFORTIL*SC IM IV 6F 10MG/ML,
"",006774032,"EFFORTIL*OS GTT 15G 7,5MG/ML",
"",006774044,EFFORTIL*5MG 20 CPR,
"",006979025,BUSCOPAN*10MG 30CPR RIV,
"",006979037,BUSCOPAN FIALE*IN.20MG/ML 6F,
"",006979049,BUSCOPAN*10MG 6SUP.,
"",007112016,VICI*FTE IM IV 5 F 5ML 500MG,
"",007271024,SEDALPAN*GEL 40 G,
"",007312010,OTOMIDONE*GTT OTO 10 ML,
"",007444021,BOLDINA HE'TEOFARMA*OS50GRAN,
"",007518032,DEKAMIN*IV 1 FL 250 ML 8%,
"",007518044,DEKAMIN*IV 1 FL 500 ML 8%,
"",007539024,VIT.B1 SALF* IM 5 F 50 MG,
"",007539048,VIT.B1 SALF*100MG*/2ML 5F 2ML,
"",007645056,HEDERIX PLAN*OS GTT 30 ML,
"",007645070,HEDERIX PLAN*BB 10 SUP.,
"",007645082,HEDERIX PLAN*AD 10 SUP.,
"",007780075,VIT.C VITA ORALE*10FL OS10ML,
"",007893124,"ERITROCINA*PI  0,1% OS GRAN",
"",007893151,ERITROCINA*200MG 12CPR MAST,
"",007893187,ERITROCINA*10% SOSP. 100ML,
"",007899014,LARGACTIL*50MG/2ML IM 5 F,
"",007899026,LARGACTIL*25MG 25 CPR RIV.,
"",007899038,LARGACTIL*100MG 20 CPR RIV.,
"",008096024,PARACODINA SCIROPPO*100 G,
"",008194033,VIT.C SAL*1000MG/5ML 5F,
"",008194045,VIT.C SAL*500MG/5ML 5F 5ML,
"",008243014,OMATROPINA LUX*1% COLL. 9 ML,
"",008290088,TICALMA*400MG OS 20 BUST.,
"",008290090,TICALMA*30 CPR RIV. 100 MG,
"",008366015,CLOROCHINA*250MG 30 CPR,
"",008595062,AMBRAMICINA*16 CPS 250 MG,
"",008679033,NOVALGINA*500MG/ML OSGTT20ML,
"",008701017,CAFERGOT*1+100MG 20CPR,
"",008701031,CAFERGOT*2+100MG 5 SUP,
"",008769022,SEDOPUER-F*SCIR. 100 G,
"",008776015,KONAKION*10MG/ML OS IV 3F1ML,
"",008776066,"KONAKION*PI 2MG/0,2ML 5F",
"",008776078,KONAKION*10MG/ML OS IN 5F1ML,
"",008783110,ESAFOSFINA*5G/50MLIV1FL+1FL,
"",008783134,ESAFOSFINA*10G/100ML IV 1FL,
"",008783159,ESAFOSFINA*10G/100ML IV20FL,
"",008883035,TIOCALMINA*SCIR. 200 G,
"",008891018,"DENTINALE*0,5%+0,5% 25G",
"",008997013,DULCOLAX*30 CPR 5 MG,
"",008997025,DULCOLAX*AD 6 SUP. 10 MG,
"",008997064,DULCOLAX*5MG 40 CPR,
"",008997076,DULCOLAX*5MG 20 CPR,
"",009115027,FITOSTIMOLINE*15% CR 32G,
"",009115039,FITOSTIMOLINE*15% 10GARZE,
"",009115041,FITOSTIMOLINE*600MG 6OVULI,
"",009115066,FITOSTIMOLINE*4% 5FL VAG,
"",009115078,FITOSTIMOLINE*20% CR.VAG.,
"",009132010,NORMOGIN*40MG 6 CPR VAG.,
"",009209038,POTASSION*EFFERV. 40 BUST.,
"",009209040,POTASSION*GRAT EFF 30BS,
"",009262015,ALAXA*20 CPR GASTR.,
"",009277017,DIAMOX*250MG 12 CPR,
"",009286016,MESTINON*20 CPR DIV. 60 MG,
"",009286042,MESTINON*50 CPR R.P. 180 MG,
"",009324029,"NOVESINA*4MG/ML COLL30D0,5ML",
"",009340011,MYSOLINE*30 CPR 250 MG,
"",009559067,PANTETINA*300MG 30CPS MOLLI,
"",009677016,EPAREMA*30 CPR RIV.,
"",009677028,EPAREMA*SCIR. 180 G,
"",009830011,ETINILESTRADIOLO*10MCG 25CP,
"",009830023,ETINILESTRADIOLO*50MCG 25CP,
"",009830047,ETINILESTRADIOLO*1000MCG25CP,
"",009956018,HEPARIN*500000UI COLL. 5ML,
"",009956020,HEPARIN*500000UI 10 CONT.,
"",009964038,COLCHICINA LIRCA*60 CPR 1MG,
"",010000038,PERITRATE SINCRON.*80MG50CPR,
"",010089011,DELTACORTENE*5MG 10 CPR,
"",010089035,DELTACORTENE*25MG 10CPR,
"",010089047,DELTACORTENE*5MG 20 CPR,
"",010130021,BIODERMATIN*5MG 30 CPR,
"",010130060,BIODERMATIN*20MG OS 30 BUST.,
"",010308029,MIDARINE*100MG/2ML IV5F2ML,
"",010318032,"CORTIDRO*CREMA DERM 20G 0,5%",
"",010344012,PURINETHOL*50MG 25 CPR,
"",010386011,HIRUDOID*25000UI CREMA 40G,
"",010386023,HIRUDOID*25000UI GEL 40 G,
"",010386062,HIRUDOID 40000*CREMA 50 G,
"",010386074,HIRUDOID 40000*GEL 50 G,
"",010495048,"CORTISON CHEM.*0,5+1% UNG.OF",
"",010495051,"CORTISON CHEM.*2,5+2% UNG.",
"",010519078,CORYFIN SEDAT FLU*SCIR 180G,
"",010637039,FUROTRICINA*6 OV VAG.,
"",010681029,ETILTOX*200MG 30 CPR,
"",010772022,ABIOSTIL*POMATA 10 G,
"",010800011,PIRALDINA*500MG 50 CPR,
"",010834012,ATARAX*2MG/ML SCIR.150ML,
"",010834024,ATARAX*25MG 20 CPR RIV.,
"",010852022,PROZIN*25MG 25 CPR RIV.,
"",010852046,PROZIN*100MG 20 CPR RIV.,
"",010861019,"OSTELIN 800*400000UI/1,5ML2F",
"",011074010,BLEFAROLIN*POM. OFT. 10 G,
"",011125034,MIONEVRASI*IM 5 F + 5 F 3 ML,
"",011226026,AMINOMAL*240MG/10ML IN 3 F,
"",011226091,"AMINOMAL*0,67% OS 200ML",
"",011226139,AMINOMAL*350MG/2ML IN 6F,
"",011297013,COLIMICINA*1000000UI/4MLFL+F,
"",011351018,TRONOTENE*1% CREMA 30 G,
"",011355070,DETOXICON*30CONF 175/125MG,
"",011378027,KINOGEN*10%+1%SOL.VG10FL10ML,
"",011431018,OROBICIN*2500UI+25MG 16CPR,
"",011531035,PARMODALIN*10MG+1MG25CPR RIV,
"",011578010,FOLEPAR B12*OS 10FL 12G,
"",011680067,"ARICODILTOSSE*OS GTT25ML1,5%",
"",011782012,SINTROM*4MG 20 CPR,
"",011782024,SINTROM*1MG 20 CPR,
"",011825015,SORBICLIS*AD CLISTERE 120 ML,
"",011825027,SORBICLIS*BB CLISTERE 120 ML,
"",011899059,CONFETTI LASS.C.M.GIUL*20CPR,
"",011967015,CITRATO ESPR.GAB.*LIM. FL43G,
"",011967041,CITRATO ESPR.GAB.*AR.FL 43G,
"",011987017,LYSEEN*30 CPR 4 MG,
"",011987029,LYSEEN*2MG/ML IM 5F 1ML,
"",012046025,MEMOVIT B12*OS 6 FL SCIR.,
"",012235026,"DEQUADIN*SOLUZ. 28ML 0,5%",
"",012235038,"DEQUADIN*SPRAY 10ML 0,5%",
"",012235040,"DEQUADIN*20 CPR 0,25 MG",
"",012238061,"FERRITIN OTI*62,5MG/8ML 10FL",
"",012238073,"FERRITIN OTI*62,5MG 20 CPS",
"",012238085,"FERRITIN OTI*62,5MG/8ML 240ML",
"",012336020,SIFICETINA*1% UNG. OFT.5G,
"",012352023,ADENOPLEX*IM 5F+5F SOLV.,
"",012373039,TONOGEN VITAMIN.*OS 10FL 6ML,
"",012377026,CORYFIN C EUCALIP.*24 CARAM.,
"",012377053,CORYFIN C 100*24 CARAM.,
"",012377089,CORYFIN C LIMONE*24 CARAM.,
"",012437036,"VIRDEX*0,50/100/250MG 5 SUP",
"",012437048,VIRDEX*2/100/250MG 5 SUP,
"",012611101,TALOFEN*25MG/ML IMIV6F 2ML,
"",012611125,TALOFEN*4G/100ML OS GTT30ML,
"",012677047,"DENTOSEDINA*GTT 5G 9,5+1,15%",
"",012745016,TACHIPIRINA*120 MG/5ML SCIR.,
"",012745028,TACHIPIRINA*500MG 10 CPR,
"",012745042,TACHIPIRINA*BB 250MG 10 SUP.,
"",012745055,TACHIPIRINA*BB 500MG 10 SUP.,
"",012745067,TACHIPIRINA*AD 1000MG 10 SUP,
"",012745079,TACHIPIRINA*PI 125MG 10SUP,
"",012745081,TACHIPIRINA*100MG/ML GTT30ML,
"",012745093,TACHIPIRINA*500MG 20 CPR,
"",012745117,TACHIPIRINA*500MG 20BUST.EF,
"",012745129,TACHIPIRINA*125MG OS20BS EFF,
"",012745143,TACHIPIRINA 1000MG*12CPR EFF,
"",012745168,TACHIPIRINA*500MG 30 CPR,
"",012745182,TACHIPIRINA*1000MG 16CPR DIV,
"",012745218,TACHIPIRINA*120MG/5ML SC S/Z,
"",012745220,TACHIPIRINA*1000MG OS 16BUST,
"",012745244,TACHIPIRINA*10MG/ML IV12SAC,
"",012745269,TACHIPIRINA*10MG/ML IV12SAC,
"",012745271,"TACHIPIRINA*NEON.62,5MG 10SUP",
"",012811016,DELTARINOLO*NEB. RIN. 15 ML,
"",012812018,ROVIGON*30 CPR RIV. MAST.,
"",012943027,ADONA*50MG/100ML 150ML,
"",012943039,ADONA*25MG 30CPR,
"",013046038,ENTEROGERMINA*OS 10FL 2MLD.,
"",013046040,ENTEROGERMINA*OS 20FL 2MLD.,
"",013046053,ENTEROGERMINA*2MLD. 12 CPS,
"",013046077,ENTEROGERMINA*4MLD/5MLOS10FL,
"",013046089,ENTEROGERMINA*4MLD/5MLOS20FL,
"",013046091,ENTEROGERMINA*6MLD/2G OS10BS,
"",013092022,EPARGRISEOVIT*BB 6F +6F,
"",013108030,OFTALMIL*COLL. 10 ML,
"",013237033,FOSFORILASI*IM 5 F + 5 F 2ML,
"",013403011,TRILAFON*20 CPR RIV. 8 MG,
"",013403023,TRILAFON*20 CPR RIV. 2 MG,
"",013403035,TRILAFON*20 CPR RIV. 4 MG,
"",013868031,PROCTOSEDYL*CREMA RET. 20 G,
"",013868043,PROCTOSEDYL* 6 SUP.,
"",013967056,PLAQUENIL*200MG 30CPR RIV,
"",013972056,KENACORT*40MG/ML 3F,
"",014136028,TREMARIL*5MG 20 CPR,
"",014137020,ASCOTODIN*COLL. 10 ML,
"",014152019,FUREDAN*15 CPR 50 MG,
"",014159026,MEDROL*4MG 30 CPR DIVIS.,
"",014159040,MEDROL*16MG 20 CPR DIVIS.,
"",014160079,CICATRENE*CREMA 15 G,
"",014160081,CICATRENE*POLV. 15 G,
"",014166033,"EUDIGOX*40 CPS 0,100 MG",
"",014166045,"EUDIGOX*40 CPS 0,200 MG",
"",014205037,NORMALENE*5MG 20 CPR RIV.,
"",014284018,STEMETIL*5MG 20 CPR,
"",014284020,STEMETIL*10MG 5 SUP.,
"",014302032,ANAURAN*GTT OTO 25 ML,
"",014371037,CORSODYL*200MG/100ML 150ML,
"",014371052,CORSODYL*200MG/100ML SPY60ML,
"",014371088,CORSODYL DENTAL GEL*30 G,
"",014621027,DEQUAL/ENOSS ZTV*20CPR MEN/BAL,
"",014684029,SYNTOCINON*5UI/ML SOL.IN.6F,
"",014729014,"DECADRON*0,5MG 10CPR",
"",014729038,"DECADRON*0,75MG 10CPR",
"",014729127,DECADRON*4MG/1ML IN 3F,
"",014729139,DECADRON*8MG/2ML IN 3F,
"",014729141,DECADRON*2MG/ML GTT 1FL10ML,
"",014729154,DECADRON*2MG/ML GTT 1FL30ML,
"",015001023,"STILLA DECONG.*COLL8ML 0,05%",
"",015001074,"STILLA DECON.UNID*20CON0,3ML",
"",015001086,"STILLA DECONG.*COLL 0,05%10CON",
"",015050014,FUNGIZONE*50MG IV 1FL 10ML,
"",015094016,ESIDREX*25MG 20 CPR,
"",015148024,FARLUTAL*10MG 12 CPR,
"",015148036,FARLUTAL*20MG 10 CPR,
"",015148087,FARLUTAL DEPOT 500*IM 500MG,
"",015148099,FARLUTAL DEPOT 1000*IM1000MG,
"",015148137,FARLUTAL*500MG/5ML OS 30FL,
"",015148149,FARLUTAL*1G/10ML OS 15FL,
"",015228024,NOZINAN*100MG 20 CPR RIV.,
"",015503016,REMY STICK*U.EST. STICK 30G,
"",015503028,REMY STICK*U.EST. GEL 50 G,
"",015521091,GENURIN*30 CPR RIV. 200 MG,
"",015582012,VISUSTRIN*COLLIRIO 10ML,
"",015598016,NARHIMED N.C.*1MG/ML 10ML,
"",015598028,NARHIMED N.C.*1MG/ML SPY10ML,
"",015628011,ENDOXAN BAXTER*50MG 50CPR,
"",015628074,ENDOXAN BAXTER*500MG 1FL,
"",015628086,ENDOXAN BAXTER*1G 1FL,
"",015642010,GRISOVINA FP*20 CPR 125 MG,
"",015724026,"LANOXIN*0,250MG 30 CPR",
"",015724038,"LANOXIN*0,125MG 30 CPR",
"",015724053,"LANOXIN*0,5 MG/2ML INIET.6F",
"",015724065,"LANOXIN*0,0625MG 30 CPR",
"",015724077,"LANOXIN*0,05MG/ML SCIR.60ML",
"",015784022,BIOCHETASI*6 SUP.,
"",015784034,BIOCHETASI*OS GRAN. 20 BUST.,
"",015784046,BIOCHETASI*IM 5 F +5 F 3 ML,
"",015839095,METILBETASONE*IM 3F+3F 80MG,
"",015896018,MUSCORIL*4MG IM 6 F 2 ML,
"",015896020,MUSCORIL*4MG 20 CPS,
"",015896095,MUSCORIL*8MG 10 CPR ORO,
"",015896107,MUSCORIL*4MG 30 CPS,
"",015896121,MUSCORIL*8MG 14 CPR ORO,
"",015912013,VISUMETAZONE ANTISTAM*COL3ML,
"",015937016,ENEMAC*1 CLISMA 130 ML,
"",015960014,"PARACODINA*10,25MG/ML GTT15G",
"",015980016,"VISUMETAZONE*COLL. 3ML 0,1%",
"",016016065,OH B12*5MG/2ML 3F+3F,
"",016026015,SOLPRENE*COLL. 5 ML,
"",016094017,SUSTANON*250MG/ML IM 1 F 1ML,
"",016222073,CENTELLASE*30MG 30CPR,
"",016242048,BENAGOL*24 PAST. MENT-EUCAL.,
"",016242063,BENAGOL*24 PAST. MIELE-LIM.,
"",016242075,BENAGOL VIT.C*24PAST.ARANCIA,
"",016242087,BENAGOL*24 PAST. LIMONE S/Z,
"",016242137,BENAGOL*24 PAST. FRAG. S/Z,
"",016242149,BENAGOL*36 PAST. MIELE-LIM.,
"",016242152,BENAGOL*VIT.C 36PAST.ARANCIA,
"",016242164,BENAGOL*16 PAST. MENTA F.,
"",016242188,BENAGOL*16 PAST. MENT-EUCAL.,
"",016242190,BENAGOL*16 PAST. FRAG. S/Z,
"",016242214,BENAGOL*16 PAST. LIMONE S/Z,
"",016242226,BENAGOL*GINGER&SPEZIE16PAST,
"",016242238,BENAGOL VIT.C*16PAST.ARANCIA,
"",016242240,BENAGOL*16PAST.MIE/LIM,
"",016242289,BENAGOL*36 PAST. LIMONE S/Z,
"",016281053,INFLUVIT*16 CPR,
"",016334029,VANCOCINA A.P.*500MG 1FL,
"",016366027,COUMADIN*30 CPR 5 MG,
"",016371054,NEUTROLAC*36 CPR,
"",016443044,FERRO COMPLEX*OS 10 FL 10 ML,
"",016443071,FERRO COMPLEX*OS30BS EFF80MG,
"",016453033,"TROPIMIL*COLL. 5 ML 0,5%",
"",016453045,"TROPIMIL*MONOD.5 CONT.0,5 ML",
"",016458010,VISUMETAZONE DECONG.*COLL3ML,
"",016479040,AKINETON FIALE*IMIV 5F5MG1ML,
